date,market_location,category,commodity,min_price,max_price,modal_price,rainfall_mm
2026-03-03,North Mandi,Grain,Wheat,29.56,36.12,32.84,0.3
2026-03-03,South Mandi,Grain,Wheat,29.95,36.61,33.28,1.92
2026-03-03,Central Mandi,Grain,Rice,47.52,58.08,52.8,0.2
2026-03-03,North Mandi,Grain,Rice,48.78,59.62,54.2,0.93
2026-03-03,South Mandi,Grain,Rice,41.0,50.1,45.55,0.08
2026-03-04,Central Mandi,Vegetable,Tomato,37.31,45.6,41.45,2.04
2026-03-04,North Mandi,Vegetable,Tomato,45.85,56.03,50.94,2.02
2026-03-04,South Mandi,Vegetable,Tomato,43.28,52.9,48.09,1.89
2026-03-04,Central Mandi,Vegetable,Potato,23.14,28.28,25.71,3.17
2026-03-04,North Mandi,Vegetable,Potato,23.65,28.91,26.28,0.63
2026-03-04,South Mandi,Vegetable,Potato,23.72,28.99,26.35,0.24
2026-03-04,Central Mandi,Vegetable,Onion,29.94,36.6,33.27,0.33
2026-03-04,North Mandi,Vegetable,Onion,31.46,38.46,34.96,0.42
2026-03-04,South Mandi,Vegetable,Onion,26.44,32.32,29.38,0.08
2026-03-04,Central Mandi,Fruit,Apple,147.92,180.8,164.36,0.15
2026-03-04,North Mandi,Fruit,Apple,97.82,119.56,108.69,0.71
2026-03-04,South Mandi,Fruit,Apple,133.76,163.48,148.62,1.46
2026-03-04,Central Mandi,Grain,Wheat,30.28,37.02,33.65,0.1
2026-03-04,North Mandi,Grain,Wheat,32.51,39.73,36.12,0.89
2026-03-04,South Mandi,Grain,Wheat,30.36,37.1,33.73,0.47
2026-03-04,Central Mandi,Grain,Rice,46.4,56.72,51.56,2.04
2026-03-04,North Mandi,Grain,Rice,44.82,54.78,49.8,0.08
2026-03-04,South Mandi,Grain,Rice,46.84,57.24,52.04,0.3
2026-03-05,Central Mandi,Vegetable,Tomato,25.65,31.35,28.5,0.68
2026-03-05,North Mandi,Vegetable,Tomato,25.49,31.15,28.32,0.88
2026-03-05,South Mandi,Vegetable,Tomato,48.89,59.75,54.32,4.36
2026-03-05,Central Mandi,Vegetable,Potato,28.65,35.01,31.83,0.99
2026-03-05,North Mandi,Vegetable,Potato,21.86,26.72,24.29,0.27
2026-03-05,South Mandi,Vegetable,Potato,23.9,29.2,26.55,0.73
2026-03-05,Central Mandi,Vegetable,Onion,17.06,20.85,18.95,1.2
2026-03-05,North Mandi,Vegetable,Onion,28.48,34.8,31.64,0.03
2026-03-05,South Mandi,Vegetable,Onion,25.17,30.77,27.97,1.17
2026-03-05,Central Mandi,Fruit,Apple,146.61,179.19,162.9,0.65
2026-03-05,North Mandi,Fruit,Apple,104.08,127.2,115.64,1.73
2026-03-05,South Mandi,Fruit,Apple,147.06,179.74,163.4,1.56
2026-03-05,Central Mandi,Grain,Wheat,30.58,37.38,33.98,0.03
2026-03-05,North Mandi,Grain,Wheat,32.56,39.8,36.18,0.25
2026-03-05,South Mandi,Grain,Wheat,34.57,42.25,38.41,0.25
2026-03-05,Central Mandi,Grain,Rice,44.62,54.54,49.58,0.12
2026-03-05,North Mandi,Grain,Rice,49.45,60.43,54.94,0.82
2026-03-05,South Mandi,Grain,Rice,47.45,57.99,52.72,1.52
2026-03-06,Central Mandi,Vegetable,Tomato,34.23,41.83,38.03,0.54
2026-03-06,North Mandi,Vegetable,Tomato,38.5,47.06,42.78,1.97
2026-03-06,South Mandi,Vegetable,Tomato,48.6,59.4,54.0,0.76
2026-03-06,Central Mandi,Vegetable,Potato,23.87,29.17,26.52,0.53
2026-03-06,North Mandi,Vegetable,Potato,17.95,21.94,19.95,0.43
2026-03-06,South Mandi,Vegetable,Potato,26.03,31.81,28.92,4.86
2026-03-06,Central Mandi,Vegetable,Onion,34.77,42.49,38.63,1.65
2026-03-06,North Mandi,Vegetable,Onion,30.59,37.39,33.99,1.06
2026-03-06,South Mandi,Vegetable,Onion,24.65,30.13,27.39,1.01
2026-03-06,Central Mandi,Fruit,Apple,126.86,155.06,140.96,0.89
2026-03-06,North Mandi,Fruit,Apple,92.63,113.21,102.92,0.32
2026-03-06,South Mandi,Fruit,Apple,119.88,146.52,133.2,0.34
2026-03-06,Central Mandi,Grain,Wheat,32.43,39.63,36.03,3.08
2026-03-06,North Mandi,Grain,Wheat,31.66,38.7,35.18,0.26
2026-03-06,South Mandi,Grain,Wheat,33.79,41.29,37.54,2.47
2026-03-06,Central Mandi,Grain,Rice,44.09,53.89,48.99,0.27
2026-03-06,North Mandi,Grain,Rice,42.71,52.21,47.46,0.43
2026-03-06,South Mandi,Grain,Rice,43.19,52.79,47.99,1.63
2026-03-07,Central Mandi,Vegetable,Tomato,46.6,56.96,51.78,0.87
2026-03-07,North Mandi,Vegetable,Tomato,40.34,49.3,44.82,0.3
2026-03-07,South Mandi,Vegetable,Tomato,39.53,48.31,43.92,1.46
2026-03-07,Central Mandi,Vegetable,Potato,24.03,29.37,26.7,0.08
2026-03-07,North Mandi,Vegetable,Potato,22.05,26.95,24.5,0.65
2026-03-07,South Mandi,Vegetable,Potato,19.27,23.55,21.41,1.69
2026-03-07,Central Mandi,Vegetable,Onion,21.79,26.63,24.21,0.26
2026-03-07,North Mandi,Vegetable,Onion,31.45,38.43,34.94,0.34
2026-03-07,South Mandi,Vegetable,Onion,25.54,31.22,28.38,1.3
2026-03-07,Central Mandi,Fruit,Apple,100.55,122.89,111.72,0.28
2026-03-07,North Mandi,Fruit,Apple,110.48,135.04,122.76,0.39
2026-03-07,South Mandi,Fruit,Apple,135.09,165.11,150.1,0.53
2026-03-07,Central Mandi,Grain,Wheat,31.77,38.83,35.3,0.01
2026-03-07,North Mandi,Grain,Wheat,35.07,42.87,38.97,2.56
2026-03-07,South Mandi,Grain,Wheat,32.46,39.68,36.07,0.08
2026-03-07,Central Mandi,Grain,Rice,53.7,65.64,59.67,0.27
2026-03-07,North Mandi,Grain,Rice,45.96,56.18,51.07,0.75
2026-03-07,South Mandi,Grain,Rice,45.68,55.82,50.75,0.44
2026-03-08,Central Mandi,Vegetable,Tomato,35.6,43.52,39.56,0.33
2026-03-08,North Mandi,Vegetable,Tomato,29.36,35.88,32.62,0.06
2026-03-08,South Mandi,Vegetable,Tomato,31.81,38.87,35.34,0.01
2026-03-08,Central Mandi,Vegetable,Potato,30.03,36.71,33.37,0.12
2026-03-08,North Mandi,Vegetable,Potato,21.35,26.09,23.72,2.01
2026-03-08,South Mandi,Vegetable,Potato,23.14,28.28,25.71,0.37
2026-03-08,Central Mandi,Vegetable,Onion,29.47,36.01,32.74,0.74
2026-03-08,North Mandi,Vegetable,Onion,26.14,31.96,29.05,0.37
2026-03-08,South Mandi,Vegetable,Onion,25.99,31.77,28.88,1.09
2026-03-08,Central Mandi,Fruit,Apple,111.45,136.21,123.83,0.46
2026-03-08,North Mandi,Fruit,Apple,128.02,156.46,142.24,1.05
2026-03-08,South Mandi,Fruit,Apple,138.39,169.15,153.77,1.57
2026-03-08,Central Mandi,Grain,Wheat,29.48,36.04,32.76,0.49
2026-03-08,North Mandi,Grain,Wheat,34.83,42.57,38.7,0.13
2026-03-08,South Mandi,Grain,Wheat,32.8,40.08,36.44,0.28
2026-03-08,Central Mandi,Grain,Rice,47.22,57.72,52.47,1.99
2026-03-08,North Mandi,Grain,Rice,43.36,53.0,48.18,0.02
2026-03-08,South Mandi,Grain,Rice,51.88,63.42,57.65,0.48
2026-03-09,Central Mandi,Vegetable,Tomato,26.1,31.9,29.0,0.62
2026-03-09,North Mandi,Vegetable,Tomato,36.85,45.03,40.94,5.03
2026-03-09,South Mandi,Vegetable,Tomato,37.94,46.38,42.16,0.76
2026-03-09,Central Mandi,Vegetable,Potato,28.85,35.27,32.06,0.04
2026-03-09,North Mandi,Vegetable,Potato,20.19,24.67,22.43,0.23
2026-03-09,South Mandi,Vegetable,Potato,23.58,28.82,26.2,0.2
2026-03-09,Central Mandi,Vegetable,Onion,17.72,21.66,19.69,1.19
2026-03-09,North Mandi,Vegetable,Onion,28.9,35.32,32.11,0.79
2026-03-09,South Mandi,Vegetable,Onion,31.54,38.56,35.05,0.44
2026-03-09,Central Mandi,Fruit,Apple,104.44,127.66,116.05,0.41
2026-03-09,North Mandi,Fruit,Apple,89.19,109.01,99.1,0.1
2026-03-09,South Mandi,Fruit,Apple,146.41,178.95,162.68,1.2
2026-03-09,Central Mandi,Grain,Wheat,29.78,36.4,33.09,0.07
2026-03-09,North Mandi,Grain,Wheat,30.28,37.02,33.65,3.58
2026-03-09,South Mandi,Grain,Wheat,30.4,37.16,33.78,0.02
2026-03-09,Central Mandi,Grain,Rice,48.56,59.35,53.95,0.01
2026-03-09,North Mandi,Grain,Rice,44.97,54.97,49.97,0.61
2026-03-09,South Mandi,Grain,Rice,41.18,50.32,45.75,0.88
2026-03-10,Central Mandi,Vegetable,Tomato,27.39,33.47,30.43,0.17
2026-03-10,North Mandi,Vegetable,Tomato,48.04,58.72,53.38,1.61
2026-03-10,South Mandi,Vegetable,Tomato,20.58,25.16,22.87,1.45
2026-03-10,Central Mandi,Vegetable,Potato,19.27,23.55,21.41,2.72
2026-03-10,North Mandi,Vegetable,Potato,19.53,23.87,21.7,3.24
2026-03-10,South Mandi,Vegetable,Potato,22.54,27.56,25.05,0.24
2026-03-10,Central Mandi,Vegetable,Onion,29.81,36.43,33.12,3.44
2026-03-10,North Mandi,Vegetable,Onion,27.16,33.2,30.18,1.2
2026-03-10,South Mandi,Vegetable,Onion,28.0,34.22,31.11,1.7
2026-03-10,Central Mandi,Fruit,Apple,93.66,114.48,104.07,0.85
2026-03-10,North Mandi,Fruit,Apple,109.75,134.13,121.94,2.0
2026-03-10,South Mandi,Fruit,Apple,109.29,133.57,121.43,0.75
2026-03-10,Central Mandi,Grain,Wheat,29.96,36.62,33.29,0.76
2026-03-10,North Mandi,Grain,Wheat,34.45,42.11,38.28,3.78
2026-03-10,South Mandi,Grain,Wheat,33.71,41.2,37.45,0.19
2026-03-10,Central Mandi,Grain,Rice,41.82,51.12,46.47,0.13
2026-03-10,North Mandi,Grain,Rice,46.51,56.85,51.68,1.1
2026-03-10,South Mandi,Grain,Rice,46.18,56.44,51.31,0.17
2026-03-11,Central Mandi,Vegetable,Tomato,36.84,45.02,40.93,0.34
2026-03-11,North Mandi,Vegetable,Tomato,31.98,39.08,35.53,1.71
2026-03-11,South Mandi,Vegetable,Tomato,36.89,45.09,40.99,2.46
2026-03-11,Central Mandi,Vegetable,Potato,22.03,26.93,24.48,0.04
2026-03-11,North Mandi,Vegetable,Potato,20.31,24.83,22.57,0.24
2026-03-11,South Mandi,Vegetable,Potato,24.36,29.78,27.07,0.62
2026-03-11,Central Mandi,Vegetable,Onion,15.24,18.62,16.93,0.86
2026-03-11,North Mandi,Vegetable,Onion,33.82,41.34,37.58,0.19
2026-03-11,South Mandi,Vegetable,Onion,28.58,34.94,31.76,0.73
2026-03-11,Central Mandi,Fruit,Apple,105.98,129.52,117.75,1.17
2026-03-11,North Mandi,Fruit,Apple,126.15,154.19,140.17,0.62
2026-03-11,South Mandi,Fruit,Apple,117.63,143.77,130.7,0.01
2026-03-11,Central Mandi,Grain,Wheat,34.19,41.79,37.99,0.74
2026-03-11,North Mandi,Grain,Wheat,33.56,41.02,37.29,1.17
2026-03-11,South Mandi,Grain,Wheat,30.02,36.7,33.36,1.09
2026-03-11,Central Mandi,Grain,Rice,43.84,53.58,48.71,0.28
2026-03-11,North Mandi,Grain,Rice,43.48,53.14,48.31,0.65
2026-03-11,South Mandi,Grain,Rice,36.84,45.02,40.93,0.91
2026-03-12,Central Mandi,Vegetable,Tomato,27.54,33.66,30.6,0.21
2026-03-12,North Mandi,Vegetable,Tomato,51.81,63.33,57.57,0.08
2026-03-12,South Mandi,Vegetable,Tomato,20.73,25.33,23.03,0.26
2026-03-12,Central Mandi,Vegetable,Potato,26.63,32.55,29.59,0.48
2026-03-12,North Mandi,Vegetable,Potato,28.74,35.12,31.93,1.04
2026-03-12,South Mandi,Vegetable,Potato,26.0,31.78,28.89,1.99
2026-03-12,Central Mandi,Vegetable,Onion,32.44,39.66,36.05,0.11
2026-03-12,North Mandi,Vegetable,Onion,19.32,23.62,21.47,0.79
2026-03-12,South Mandi,Vegetable,Onion,18.17,22.21,20.19,0.5
2026-03-12,Central Mandi,Fruit,Apple,120.05,146.73,133.39,1.76
2026-03-12,North Mandi,Fruit,Apple,108.93,133.13,121.03,2.7
2026-03-12,South Mandi,Fruit,Apple,92.08,112.54,102.31,0.7
2026-03-12,Central Mandi,Grain,Wheat,32.95,40.27,36.61,0.23
2026-03-12,North Mandi,Grain,Wheat,32.5,39.72,36.11,0.25
2026-03-12,South Mandi,Grain,Wheat,32.94,40.26,36.6,0.06
2026-03-12,Central Mandi,Grain,Rice,47.22,57.72,52.47,0.39
2026-03-12,North Mandi,Grain,Rice,48.2,58.92,53.56,0.55
2026-03-12,South Mandi,Grain,Rice,44.26,54.1,49.18,2.6
2026-03-13,Central Mandi,Vegetable,Tomato,22.45,27.43,24.94,0.07
2026-03-13,North Mandi,Vegetable,Tomato,51.24,62.62,56.93,0.85
2026-03-13,South Mandi,Vegetable,Tomato,18.84,23.02,20.93,1.16
2026-03-13,Central Mandi,Vegetable,Potato,17.91,21.89,19.9,0.62
2026-03-13,North Mandi,Vegetable,Potato,20.41,24.95,22.68,0.16
2026-03-13,South Mandi,Vegetable,Potato,27.76,33.94,30.85,0.62
2026-03-13,Central Mandi,Vegetable,Onion,24.96,30.5,27.73,2.63
2026-03-13,North Mandi,Vegetable,Onion,18.92,23.12,21.02,0.13
2026-03-13,South Mandi,Vegetable,Onion,22.04,26.94,24.49,0.85
2026-03-13,Central Mandi,Fruit,Apple,96.61,118.07,107.34,0.53
2026-03-13,North Mandi,Fruit,Apple,116.31,142.15,129.23,0.1
2026-03-13,South Mandi,Fruit,Apple,100.23,122.51,111.37,0.93
2026-03-13,Central Mandi,Grain,Wheat,26.69,32.63,29.66,0.07
2026-03-13,North Mandi,Grain,Wheat,36.92,45.12,41.02,1.02
2026-03-13,South Mandi,Grain,Wheat,28.1,34.34,31.22,0.91
2026-03-13,Central Mandi,Grain,Rice,41.05,50.17,45.61,0.93
2026-03-13,North Mandi,Grain,Rice,47.12,57.59,52.35,0.86
2026-03-13,South Mandi,Grain,Rice,42.12,51.48,46.8,1.42
2026-03-14,Central Mandi,Vegetable,Tomato,40.87,49.95,45.41,0.47
2026-03-14,North Mandi,Vegetable,Tomato,38.61,47.19,42.9,0.42
2026-03-14,South Mandi,Vegetable,Tomato,28.3,34.58,31.44,0.62
2026-03-14,Central Mandi,Vegetable,Potato,24.84,30.36,27.6,0.22
2026-03-14,North Mandi,Vegetable,Potato,21.89,26.75,24.32,0.24
2026-03-14,South Mandi,Vegetable,Potato,25.46,31.12,28.29,1.18
2026-03-14,Central Mandi,Vegetable,Onion,38.58,47.16,42.87,0.42
2026-03-14,North Mandi,Vegetable,Onion,19.9,24.32,22.11,1.65
2026-03-14,South Mandi,Vegetable,Onion,29.48,36.03,32.75,1.89
2026-03-14,Central Mandi,Fruit,Apple,116.58,142.48,129.53,0.11
2026-03-14,North Mandi,Fruit,Apple,116.24,142.08,129.16,2.03
2026-03-14,South Mandi,Fruit,Apple,124.75,152.47,138.61,1.15
2026-03-14,Central Mandi,Grain,Wheat,32.35,39.53,35.94,0.1
2026-03-14,North Mandi,Grain,Wheat,29.33,35.85,32.59,1.19
2026-03-14,South Mandi,Grain,Wheat,29.85,36.49,33.17,3.87
2026-03-14,Central Mandi,Grain,Rice,44.42,54.3,49.36,2.31
2026-03-14,North Mandi,Grain,Rice,45.6,55.74,50.67,1.18
2026-03-14,South Mandi,Grain,Rice,45.77,55.95,50.86,1.06
2026-03-15,Central Mandi,Vegetable,Tomato,37.62,45.98,41.8,2.62
2026-03-15,North Mandi,Vegetable,Tomato,39.41,48.17,43.79,0.81
2026-03-15,South Mandi,Vegetable,Tomato,39.07,47.75,43.41,0.62
2026-03-15,Central Mandi,Vegetable,Potato,22.39,27.37,24.88,1.03
2026-03-15,North Mandi,Vegetable,Potato,27.86,34.04,30.95,1.27
2026-03-15,South Mandi,Vegetable,Potato,17.71,21.65,19.68,0.98
2026-03-15,Central Mandi,Vegetable,Onion,14.49,17.71,16.1,1.03
2026-03-15,North Mandi,Vegetable,Onion,29.34,35.86,32.6,2.39
2026-03-15,South Mandi,Vegetable,Onion,30.92,37.8,34.36,0.87
2026-03-15,Central Mandi,Fruit,Apple,115.01,140.57,127.79,0.62
2026-03-15,North Mandi,Fruit,Apple,103.48,126.48,114.98,0.48
2026-03-15,South Mandi,Fruit,Apple,120.38,147.12,133.75,0.63
2026-03-15,Central Mandi,Grain,Wheat,29.84,36.48,33.16,0.08
2026-03-15,North Mandi,Grain,Wheat,28.92,35.34,32.13,0.22
2026-03-15,South Mandi,Grain,Wheat,33.48,40.92,37.2,0.2
2026-03-15,Central Mandi,Grain,Rice,43.4,53.04,48.22,0.43
2026-03-15,North Mandi,Grain,Rice,45.34,55.42,50.38,0.94
2026-03-15,South Mandi,Grain,Rice,43.24,52.86,48.05,2.01
2026-03-16,Central Mandi,Vegetable,Tomato,27.58,33.72,30.65,0.15
2026-03-16,North Mandi,Vegetable,Tomato,42.95,52.49,47.72,0.17
2026-03-16,South Mandi,Vegetable,Tomato,33.84,41.36,37.6,0.04
2026-03-16,Central Mandi,Vegetable,Potato,22.59,27.61,25.1,0.15
2026-03-16,North Mandi,Vegetable,Potato,17.38,21.24,19.31,1.63
2026-03-16,South Mandi,Vegetable,Potato,22.32,27.28,24.8,0.85
2026-03-16,Central Mandi,Vegetable,Onion,22.73,27.79,25.26,0.3
2026-03-16,North Mandi,Vegetable,Onion,44.6,54.52,49.56,0.89
2026-03-16,South Mandi,Vegetable,Onion,22.1,27.02,24.56,0.7
2026-03-16,Central Mandi,Fruit,Apple,138.24,168.96,153.6,1.83
2026-03-16,North Mandi,Fruit,Apple,115.24,140.84,128.04,0.43
2026-03-16,South Mandi,Fruit,Apple,91.65,112.01,101.83,1.21
2026-03-16,Central Mandi,Grain,Wheat,33.22,40.6,36.91,2.25
2026-03-16,North Mandi,Grain,Wheat,34.0,41.56,37.78,0.73
2026-03-16,South Mandi,Grain,Wheat,34.86,42.6,38.73,0.39
2026-03-16,Central Mandi,Grain,Rice,45.73,55.89,50.81,0.04
2026-03-16,North Mandi,Grain,Rice,43.03,52.59,47.81,0.41
2026-03-16,South Mandi,Grain,Rice,43.19,52.79,47.99,2.87
2026-03-17,Central Mandi,Vegetable,Tomato,37.48,45.8,41.64,2.13
2026-03-17,North Mandi,Vegetable,Tomato,17.71,21.65,19.68,0.63
2026-03-17,South Mandi,Vegetable,Tomato,21.72,26.54,24.13,0.55
2026-03-17,Central Mandi,Vegetable,Potato,22.61,27.63,25.12,0.49
2026-03-17,North Mandi,Vegetable,Potato,25.42,31.06,28.24,0.06
2026-03-17,South Mandi,Vegetable,Potato,21.71,26.53,24.12,3.58
2026-03-17,Central Mandi,Vegetable,Onion,41.26,50.44,45.85,0.21
2026-03-17,North Mandi,Vegetable,Onion,31.34,38.3,34.82,1.06
2026-03-17,South Mandi,Vegetable,Onion,25.37,31.01,28.19,0.18
2026-03-17,Central Mandi,Fruit,Apple,99.32,121.4,110.36,0.12
2026-03-17,North Mandi,Fruit,Apple,93.42,114.18,103.8,1.1
2026-03-17,South Mandi,Fruit,Apple,124.63,152.33,138.48,1.98
2026-03-17,Central Mandi,Grain,Wheat,30.09,36.77,33.43,0.85
2026-03-17,North Mandi,Grain,Wheat,32.14,39.28,35.71,0.5
2026-03-17,South Mandi,Grain,Wheat,29.4,35.94,32.67,2.65
2026-03-17,Central Mandi,Grain,Rice,42.09,51.45,46.77,1.36
2026-03-17,North Mandi,Grain,Rice,44.84,54.8,49.82,0.38
2026-03-17,South Mandi,Grain,Rice,42.34,51.76,47.05,3.81
2026-03-18,Central Mandi,Vegetable,Tomato,46.05,56.29,51.17,0.65
2026-03-18,North Mandi,Vegetable,Tomato,15.56,19.02,17.29,0.24
2026-03-18,South Mandi,Vegetable,Tomato,20.2,24.68,22.44,1.06
2026-03-18,Central Mandi,Vegetable,Potato,26.95,32.93,29.94,0.48
2026-03-18,North Mandi,Vegetable,Potato,26.29,32.13,29.21,0.71
2026-03-18,South Mandi,Vegetable,Potato,27.05,33.07,30.06,1.22
2026-03-18,Central Mandi,Vegetable,Onion,20.85,25.49,23.17,0.2
2026-03-18,North Mandi,Vegetable,Onion,27.4,33.5,30.45,0.28
2026-03-18,South Mandi,Vegetable,Onion,29.25,35.75,32.5,0.46
2026-03-18,Central Mandi,Fruit,Apple,106.9,130.66,118.78,0.1
2026-03-18,North Mandi,Fruit,Apple,122.44,149.64,136.04,0.6
2026-03-18,South Mandi,Fruit,Apple,129.74,158.58,144.16,0.28
2026-03-18,Central Mandi,Grain,Wheat,31.44,38.42,34.93,2.16
2026-03-18,North Mandi,Grain,Wheat,29.39,35.93,32.66,0.21
2026-03-18,South Mandi,Grain,Wheat,32.53,39.75,36.14,1.01
2026-03-18,Central Mandi,Grain,Rice,45.26,55.32,50.29,0.58
2026-03-18,North Mandi,Grain,Rice,47.32,57.84,52.58,0.89
2026-03-18,South Mandi,Grain,Rice,46.67,57.05,51.86,2.05
2026-03-19,Central Mandi,Vegetable,Tomato,47.92,58.56,53.24,3.04
2026-03-19,North Mandi,Vegetable,Tomato,34.43,42.08,38.25,0.7
2026-03-19,South Mandi,Vegetable,Tomato,50.91,62.23,56.57,1.52
2026-03-19,Central Mandi,Vegetable,Potato,28.1,34.34,31.22,1.73
2026-03-19,North Mandi,Vegetable,Potato,25.12,30.7,27.91,1.25
2026-03-19,South Mandi,Vegetable,Potato,26.06,31.85,28.95,0.04
2026-03-19,Central Mandi,Vegetable,Onion,37.72,46.1,41.91,2.72
2026-03-19,North Mandi,Vegetable,Onion,26.44,32.32,29.38,0.26
2026-03-19,South Mandi,Vegetable,Onion,37.74,46.12,41.93,1.4
2026-03-19,Central Mandi,Fruit,Apple,118.76,145.16,131.96,0.96
2026-03-19,North Mandi,Fruit,Apple,126.08,154.1,140.09,1.45
2026-03-19,South Mandi,Fruit,Apple,129.04,157.72,143.38,0.56
2026-03-19,Central Mandi,Grain,Wheat,32.97,40.29,36.63,2.39
2026-03-19,North Mandi,Grain,Wheat,31.88,38.96,35.42,1.69
2026-03-19,South Mandi,Grain,Wheat,33.52,40.96,37.24,0.4
2026-03-19,Central Mandi,Grain,Rice,52.01,63.57,57.79,0.29
2026-03-19,North Mandi,Grain,Rice,52.27,63.89,58.08,0.28
2026-03-19,South Mandi,Grain,Rice,46.39,56.69,51.54,2.56
2026-03-20,Central Mandi,Vegetable,Tomato,46.85,57.27,52.06,0.57
2026-03-20,North Mandi,Vegetable,Tomato,61.96,75.72,68.84,0.06
2026-03-20,South Mandi,Vegetable,Tomato,30.05,36.73,33.39,1.03
2026-03-20,Central Mandi,Vegetable,Potato,25.22,30.82,28.02,0.94
2026-03-20,North Mandi,Vegetable,Potato,25.28,30.9,28.09,0.2
2026-03-20,South Mandi,Vegetable,Potato,31.6,38.62,35.11,0.33
2026-03-20,Central Mandi,Vegetable,Onion,38.75,47.37,43.06,0.57
2026-03-20,North Mandi,Vegetable,Onion,29.03,35.49,32.26,0.23
2026-03-20,South Mandi,Vegetable,Onion,30.02,36.68,33.35,0.55
2026-03-20,Central Mandi,Fruit,Apple,100.88,123.3,112.09,0.13
2026-03-20,North Mandi,Fruit,Apple,93.4,114.16,103.78,0.71
2026-03-20,South Mandi,Fruit,Apple,123.97,151.51,137.74,0.37
2026-03-20,Central Mandi,Grain,Wheat,32.47,39.69,36.08,0.38
2026-03-20,North Mandi,Grain,Wheat,31.43,38.41,34.92,1.03
2026-03-20,South Mandi,Grain,Wheat,30.33,37.07,33.7,0.99
2026-03-20,Central Mandi,Grain,Rice,44.33,54.19,49.26,2.48
2026-03-20,North Mandi,Grain,Rice,50.87,62.17,56.52,0.94
2026-03-20,South Mandi,Grain,Rice,42.88,52.4,47.64,0.54
2026-03-21,Central Mandi,Vegetable,Tomato,18.34,22.42,20.38,0.47
2026-03-21,North Mandi,Vegetable,Tomato,41.18,50.34,45.76,0.58
2026-03-21,South Mandi,Vegetable,Tomato,29.79,36.41,33.1,1.01
2026-03-21,Central Mandi,Vegetable,Potato,25.76,31.48,28.62,0.24
2026-03-21,North Mandi,Vegetable,Potato,25.38,31.02,28.2,1.44
2026-03-21,South Mandi,Vegetable,Potato,17.98,21.98,19.98,0.62
2026-03-21,Central Mandi,Vegetable,Onion,32.82,40.12,36.47,0.15
2026-03-21,North Mandi,Vegetable,Onion,26.36,32.22,29.29,1.28
2026-03-21,South Mandi,Vegetable,Onion,36.39,44.47,40.43,2.74
2026-03-21,Central Mandi,Fruit,Apple,132.66,162.14,147.4,1.3
2026-03-21,North Mandi,Fruit,Apple,94.56,115.58,105.07,0.5
2026-03-21,South Mandi,Fruit,Apple,88.16,107.76,97.96,0.03
2026-03-21,Central Mandi,Grain,Wheat,33.58,41.04,37.31,1.86
2026-03-21,North Mandi,Grain,Wheat,33.24,40.62,36.93,0.81
2026-03-21,South Mandi,Grain,Wheat,29.92,36.58,33.25,1.37
2026-03-21,Central Mandi,Grain,Rice,47.94,58.6,53.27,0.42
2026-03-21,North Mandi,Grain,Rice,45.1,55.12,50.11,1.5
2026-03-21,South Mandi,Grain,Rice,39.73,48.55,44.14,1.38
2026-03-22,Central Mandi,Vegetable,Tomato,28.85,35.27,32.06,0.36
2026-03-22,North Mandi,Vegetable,Tomato,29.8,36.42,33.11,0.66
2026-03-22,South Mandi,Vegetable,Tomato,8.31,10.15,9.23,1.09
2026-03-22,Central Mandi,Vegetable,Potato,27.23,33.29,30.26,0.56
2026-03-22,North Mandi,Vegetable,Potato,27.46,33.56,30.51,0.33
2026-03-22,South Mandi,Vegetable,Potato,28.19,34.45,31.32,0.53
2026-03-22,Central Mandi,Vegetable,Onion,20.36,24.88,22.62,0.65
2026-03-22,North Mandi,Vegetable,Onion,24.96,30.5,27.73,0.49
2026-03-22,South Mandi,Vegetable,Onion,26.72,32.66,29.69,0.55
2026-03-22,Central Mandi,Fruit,Apple,89.22,109.04,99.13,0.14
2026-03-22,North Mandi,Fruit,Apple,119.02,145.48,132.25,1.23
2026-03-22,South Mandi,Fruit,Apple,96.72,118.22,107.47,2.83
2026-03-22,Central Mandi,Grain,Wheat,31.67,38.71,35.19,0.97
2026-03-22,North Mandi,Grain,Wheat,30.38,37.12,33.75,0.52
2026-03-22,South Mandi,Grain,Wheat,33.02,40.36,36.69,4.26
2026-03-22,Central Mandi,Grain,Rice,47.73,58.33,53.03,0.15
2026-03-22,North Mandi,Grain,Rice,44.78,54.72,49.75,0.02
2026-03-22,South Mandi,Grain,Rice,44.8,54.76,49.78,2.7
2026-03-23,Central Mandi,Vegetable,Tomato,39.09,47.77,43.43,0.38
2026-03-23,North Mandi,Vegetable,Tomato,13.96,17.06,15.51,0.28
2026-03-23,South Mandi,Vegetable,Tomato,28.93,35.35,32.14,0.96
2026-03-23,Central Mandi,Vegetable,Potato,19.66,24.02,21.84,3.56
2026-03-23,North Mandi,Vegetable,Potato,27.52,33.64,30.58,0.04
2026-03-23,South Mandi,Vegetable,Potato,31.57,38.59,35.08,1.83
2026-03-23,Central Mandi,Vegetable,Onion,19.09,23.33,21.21,0.6
2026-03-23,North Mandi,Vegetable,Onion,29.66,36.26,32.96,5.3
2026-03-23,South Mandi,Vegetable,Onion,20.32,24.84,22.58,0.13
2026-03-23,Central Mandi,Fruit,Apple,96.08,117.43,106.75,0.91
2026-03-23,North Mandi,Fruit,Apple,115.6,141.28,128.44,2.52
2026-03-23,South Mandi,Fruit,Apple,108.32,132.38,120.35,2.69
