date,market_location,category,commodity,min_price,max_price,modal_price,rainfall_mm,year,month,day_of_week,day_of_month,is_weekend,price_lag_1,price_lag_3,price_lag_7,price_lag_14,rolling_mean_7,rolling_std_7,rolling_mean_30,price_spread
2025-03-25,South Mandi,Grain,Wheat,32.39,39.59,35.99,1.01,2025,3,1,25,0,34.26,33.53,36.13,39.98,35.41857142857143,1.5172939571422992,35.28933333333334,7.200000000000003
2025-03-26,South Mandi,Grain,Wheat,33.09,40.45,36.77,0.95,2025,3,2,26,0,35.99,38.08,35.84,37.57,35.39857142857143,1.507242831258633,35.25233333333333,7.359999999999999
2025-03-27,South Mandi,Grain,Wheat,31.62,38.64,35.13,0.48,2025,3,3,27,0,36.77,34.26,34.39,34.87,35.53142857142858,1.5912828008812638,35.162666666666674,7.02
2025-03-28,South Mandi,Grain,Wheat,30.03,36.71,33.37,2.83,2025,3,4,28,0,35.13,35.99,35.7,33.53,35.637142857142855,1.526059351026916,35.138000000000005,6.68
2025-03-29,South Mandi,Grain,Wheat,29.16,35.64,32.4,0.73,2025,3,5,29,1,33.37,36.77,33.53,35.9,35.30428571428571,1.7480260976583972,35.30833333333333,6.48
2025-03-30,South Mandi,Grain,Wheat,30.82,37.68,34.25,1.26,2025,3,6,30,1,32.4,35.13,38.08,34.43,35.142857142857146,1.9764422100135999,35.08733333333334,6.859999999999999
2025-03-31,South Mandi,Grain,Wheat,31.99,39.09,35.54,1.14,2025,3,0,31,0,34.25,33.37,34.26,32.28,34.59571428571429,1.500709356080748,35.00666666666667,7.100000000000005
2025-04-01,South Mandi,Grain,Wheat,28.76,35.16,31.96,0.41,2025,4,1,1,0,35.54,32.4,35.99,36.13,34.778571428571425,1.5306690102851468,35.04600000000001,6.399999999999995
2025-04-02,South Mandi,Grain,Wheat,31.5,38.5,35.0,1.9,2025,4,2,2,0,31.96,34.25,36.77,35.84,34.20285714285714,1.7423328641575904,35.022333333333336,7.0
2025-04-03,South Mandi,Grain,Wheat,29.28,35.78,32.53,0.12,2025,4,3,3,0,35.0,35.54,35.13,34.39,33.949999999999996,1.403091824032371,35.02633333333333,6.5
2025-04-04,South Mandi,Grain,Wheat,31.34,38.3,34.82,2.6,2025,4,4,4,0,32.53,31.96,33.37,35.7,33.57857142857143,1.382647563811603,35.004333333333335,6.959999999999997
2025-04-05,South Mandi,Grain,Wheat,28.08,34.32,31.2,1.21,2025,4,5,5,1,34.82,35.0,32.4,33.53,33.785714285714285,1.4530182052409903,34.94766666666667,6.240000000000002
2025-04-06,South Mandi,Grain,Wheat,31.46,38.46,34.96,0.29,2025,4,6,6,1,31.2,32.53,34.25,38.08,33.614285714285714,1.6944798330938524,34.82833333333333,7.0
2025-04-07,South Mandi,Grain,Wheat,30.43,37.19,33.81,0.49,2025,4,0,7,0,34.96,34.82,35.54,34.26,33.715714285714284,1.7588998184741576,34.816,6.759999999999998
2025-04-08,South Mandi,Grain,Wheat,32.62,39.86,36.24,1.04,2025,4,1,8,0,33.81,31.2,31.96,35.99,33.46857142857142,1.571394588377101,34.83166666666667,7.240000000000002
2025-04-09,South Mandi,Grain,Wheat,32.08,39.2,35.64,0.69,2025,4,2,9,0,36.24,34.96,35.0,36.77,34.08,1.7128825606755615,34.832,7.1200000000000045
2025-04-10,South Mandi,Grain,Wheat,28.14,34.4,31.27,0.7,2025,4,3,10,0,35.64,33.81,32.53,35.13,34.17142857142857,1.7857064761733403,34.87,6.259999999999998
2025-04-11,South Mandi,Grain,Wheat,30.18,36.88,33.53,1.3,2025,4,4,11,0,31.27,36.24,34.82,33.37,33.99142857142857,2.0260670322196734,34.57966666666667,6.700000000000003
2025-04-12,South Mandi,Grain,Wheat,27.62,33.76,30.69,0.16,2025,4,5,12,1,33.53,35.64,31.2,32.4,33.807142857142864,1.9965947200647205,34.44500000000001,6.139999999999997
2025-04-13,South Mandi,Grain,Wheat,32.62,39.86,36.24,0.11,2025,4,6,13,1,30.69,31.27,34.96,34.25,33.73428571428572,2.1134715292053867,34.30566666666667,7.240000000000002
2025-04-14,South Mandi,Grain,Wheat,31.75,38.81,35.28,0.13,2025,4,0,14,0,36.24,33.53,33.81,35.54,33.917142857142856,2.2855613044043035,34.395999999999994,7.060000000000002
2025-04-15,South Mandi,Grain,Wheat,31.23,38.17,34.7,0.21,2025,4,1,15,0,35.28,30.69,36.24,31.96,34.12714285714286,2.340937947958098,34.37533333333333,6.940000000000001
2025-04-16,South Mandi,Grain,Wheat,32.07,39.19,35.63,1.3,2025,4,2,16,0,34.7,36.24,35.64,35.0,33.90714285714286,2.1758194953144216,34.38433333333333,7.119999999999997
2025-04-17,South Mandi,Grain,Wheat,33.8,41.32,37.56,1.25,2025,4,3,17,0,35.63,35.28,31.27,32.53,33.90571428571429,2.1744950152686946,34.496,7.520000000000003
2025-04-18,South Mandi,Grain,Wheat,30.72,37.54,34.13,0.08,2025,4,4,18,0,37.56,34.7,33.53,34.82,34.80428571428572,2.203231393074332,34.54366666666667,6.82
2025-04-19,South Mandi,Grain,Wheat,32.95,40.27,36.61,1.23,2025,4,5,19,1,34.13,35.63,30.69,31.2,34.89,2.1565713528653943,34.48666666666667,7.32
2025-04-20,South Mandi,Grain,Wheat,26.59,32.49,29.54,0.77,2025,4,6,20,1,36.61,37.56,36.24,34.96,35.73571428571429,1.1702258634247162,34.56066666666667,5.900000000000002
2025-04-21,South Mandi,Grain,Wheat,29.59,36.17,32.88,0.48,2025,4,0,21,0,29.54,34.13,35.28,33.81,34.77857142857143,2.5799317082138664,34.355333333333334,6.580000000000002
2025-04-22,South Mandi,Grain,Wheat,29.68,36.28,32.98,0.52,2025,4,1,22,0,32.88,36.61,34.7,36.24,34.43571428571429,2.6604063420390607,34.333666666666666,6.600000000000001
2025-04-23,South Mandi,Grain,Wheat,29.56,36.12,32.84,0.42,2025,4,2,23,0,32.98,29.54,35.63,35.64,34.190000000000005,2.7108793161383002,34.16366666666667,6.559999999999999
2025-04-24,South Mandi,Grain,Wheat,31.58,38.6,35.09,1.87,2025,4,3,24,0,32.84,32.88,37.56,31.27,33.791428571428575,2.668647776005819,34.11633333333334,7.020000000000003
2025-04-25,South Mandi,Grain,Wheat,30.7,37.52,34.11,1.37,2025,4,4,25,0,35.09,32.98,34.13,33.53,33.43857142857143,2.211435646598726,34.086333333333336,6.820000000000004
2025-04-26,South Mandi,Grain,Wheat,28.71,35.09,31.9,0.35,2025,4,5,26,1,34.11,32.84,36.61,30.69,33.43571428571428,2.2104061251487575,33.99766666666667,6.380000000000003
2025-04-27,South Mandi,Grain,Wheat,29.96,36.62,33.29,0.07,2025,4,6,27,1,31.9,35.09,29.54,36.24,32.76285714285714,1.752547805203562,33.89,6.659999999999997
2025-04-28,South Mandi,Grain,Wheat,32.0,39.12,35.56,0.69,2025,4,0,28,0,33.29,34.11,32.88,35.28,33.29857142857143,1.0255637241931306,33.88733333333333,7.119999999999997
2025-04-29,South Mandi,Grain,Wheat,29.27,35.77,32.52,1.44,2025,4,1,29,0,35.56,31.9,32.98,34.7,33.68142857142857,1.3053406780278316,33.99266666666667,6.5000000000000036
2025-04-30,South Mandi,Grain,Wheat,30.18,36.88,33.53,0.78,2025,4,2,30,0,32.52,33.29,32.84,35.63,33.61571428571428,1.357090725815751,33.935,6.700000000000003
2025-05-01,South Mandi,Grain,Wheat,29.9,36.54,33.22,0.01,2025,5,3,1,0,33.53,35.56,35.09,37.56,33.714285714285715,1.3157869273157814,33.868,6.640000000000001
2025-05-02,South Mandi,Grain,Wheat,29.99,36.65,33.32,2.49,2025,5,4,2,0,33.22,32.52,34.11,34.13,33.44714285714286,1.171888991979925,33.910000000000004,6.66
2025-05-03,South Mandi,Grain,Wheat,27.31,33.37,30.34,1.26,2025,5,5,3,1,33.32,33.53,31.9,36.61,33.33428571428571,1.1348694072132297,33.854000000000006,6.059999999999999
2025-05-04,South Mandi,Grain,Wheat,29.28,35.78,32.53,0.02,2025,5,6,4,1,30.34,33.22,33.29,29.54,33.11142857142857,1.543183166611877,33.781,6.5
2025-05-05,South Mandi,Grain,Wheat,27.66,33.8,30.73,0.42,2025,5,0,5,0,32.53,33.32,35.56,32.88,33.002857142857145,1.5552139647619132,33.70466666666667,6.139999999999997
2025-05-06,South Mandi,Grain,Wheat,27.61,33.75,30.68,2.44,2025,5,1,6,0,30.73,30.34,32.52,32.98,32.31285714285714,1.2784328203666342,33.689,6.140000000000001
2025-05-07,South Mandi,Grain,Wheat,27.32,33.39,30.35,1.0,2025,5,2,7,0,30.68,32.53,33.53,32.84,32.05,1.4110279940526187,33.54633333333334,6.07
2025-05-08,South Mandi,Grain,Wheat,27.43,33.53,30.48,0.07,2025,5,3,8,0,30.35,30.73,33.22,35.09,31.595714285714283,1.3663193519191648,33.431000000000004,6.100000000000001
2025-05-09,South Mandi,Grain,Wheat,30.89,37.75,34.32,4.49,2025,5,4,9,0,30.48,30.68,33.32,34.11,31.204285714285714,1.2065772132063806,33.239,6.859999999999999
2025-05-10,South Mandi,Grain,Wheat,27.2,33.24,30.22,1.79,2025,5,5,10,1,34.32,30.35,30.34,31.9,31.34714285714286,1.5178681792316782,33.195,6.040000000000003
2025-05-11,South Mandi,Grain,Wheat,27.48,33.58,30.53,0.58,2025,5,6,11,1,30.22,30.48,32.53,33.29,31.330000000000002,1.5317528086042311,33.160000000000004,6.099999999999998
2025-05-12,South Mandi,Grain,Wheat,29.97,36.63,33.3,0.39,2025,5,0,12,0,30.53,34.32,30.73,35.56,31.044285714285714,1.455230304142808,33.06,6.660000000000004
2025-05-13,South Mandi,Grain,Wheat,27.29,33.35,30.32,1.62,2025,5,1,13,0,33.3,30.22,30.68,32.52,31.41142857142857,1.670932160715854,33.147,6.060000000000002
2025-05-14,South Mandi,Grain,Wheat,30.09,36.77,33.43,0.83,2025,5,2,14,0,30.32,30.53,30.35,33.53,31.360000000000003,1.7024394262352698,32.949666666666666,6.680000000000003
2025-05-15,South Mandi,Grain,Wheat,27.82,34.0,30.91,0.52,2025,5,3,15,0,33.43,33.3,30.48,33.22,31.800000000000004,1.793478928414513,32.888,6.18
2025-05-16,South Mandi,Grain,Wheat,28.66,35.02,31.84,0.49,2025,5,4,16,0,30.91,30.32,34.32,33.32,31.861428571428572,1.7475070679059201,32.76166666666667,6.360000000000003
2025-05-17,South Mandi,Grain,Wheat,27.8,33.98,30.89,0.92,2025,5,5,17,1,31.84,33.43,30.22,30.34,31.50714285714286,1.3784014205559736,32.63533333333333,6.179999999999996
2025-05-18,South Mandi,Grain,Wheat,27.98,34.2,31.09,0.02,2025,5,6,18,1,30.89,30.91,30.53,32.53,31.602857142857143,1.2948579624257548,32.413000000000004,6.220000000000002
2025-05-19,South Mandi,Grain,Wheat,31.78,38.84,35.31,1.74,2025,5,0,19,0,31.09,31.84,33.3,30.73,31.68285714285714,1.2333655079459205,32.31166666666667,7.060000000000002
2025-05-20,South Mandi,Grain,Wheat,26.33,32.19,29.26,0.69,2025,5,1,20,0,35.31,30.89,30.32,30.68,31.970000000000002,1.783769417086613,32.26833333333334,5.859999999999999
2025-05-21,South Mandi,Grain,Wheat,27.42,33.52,30.47,3.4,2025,5,2,21,0,29.26,31.09,33.43,30.35,31.818571428571428,1.9812490048067717,32.259,6.100000000000001
2025-05-22,South Mandi,Grain,Wheat,28.61,34.97,31.79,2.13,2025,5,3,22,0,30.47,35.31,30.91,30.48,31.395714285714288,1.8939540397702832,32.178666666666665,6.359999999999999
2025-05-23,South Mandi,Grain,Wheat,27.04,33.06,30.05,2.02,2025,5,4,23,0,31.79,29.26,31.84,34.32,31.521428571428572,1.885527588160549,32.139,6.020000000000003
2025-05-24,South Mandi,Grain,Wheat,29.38,35.92,32.65,1.17,2025,5,5,24,1,30.05,30.47,30.89,30.22,31.265714285714285,1.9552140304228067,32.046,6.540000000000003
2025-05-25,South Mandi,Grain,Wheat,28.5,34.84,31.67,0.96,2025,5,6,25,1,32.65,31.79,31.09,30.53,31.517142857142858,2.011207881562071,31.96466666666667,6.340000000000003
2025-05-26,South Mandi,Grain,Wheat,28.5,34.84,31.67,1.08,2025,5,0,26,0,31.67,30.05,35.31,33.3,31.599999999999998,2.0026066346972815,31.883333333333333,6.340000000000003
2025-05-27,South Mandi,Grain,Wheat,32.82,40.12,36.47,1.17,2025,5,1,27,0,31.67,32.65,29.26,30.32,31.080000000000002,1.18396227417388,31.875666666666667,7.299999999999997
2025-05-28,South Mandi,Grain,Wheat,29.38,35.9,32.64,0.73,2025,5,2,28,0,36.47,31.67,30.47,33.43,32.11,2.1104501889407743,31.98166666666667,6.52
2025-05-29,South Mandi,Grain,Wheat,26.39,32.25,29.32,1.73,2025,5,3,29,0,32.64,31.67,31.79,30.91,32.42,1.9850524762165433,31.884333333333334,5.859999999999999
2025-05-30,South Mandi,Grain,Wheat,27.07,33.09,30.08,1.23,2025,5,4,30,0,29.32,36.47,30.05,31.84,32.067142857142855,2.308828810499087,31.77766666666667,6.020000000000003
2025-05-31,South Mandi,Grain,Wheat,29.24,35.74,32.49,0.4,2025,5,5,31,1,30.08,32.64,32.65,30.89,32.07142857142857,2.3044842414405386,31.662666666666667,6.5000000000000036
2025-06-01,South Mandi,Grain,Wheat,25.91,31.67,28.79,2.07,2025,6,6,1,1,32.49,29.32,31.67,31.09,32.04857142857143,2.2985751279972946,31.638333333333332,5.760000000000002
2025-06-02,South Mandi,Grain,Wheat,23.45,28.67,26.06,10.05,2025,6,0,2,0,28.79,30.08,31.67,35.31,31.63714285714286,2.613769399964485,31.487333333333332,5.220000000000002
2025-06-03,South Mandi,Grain,Wheat,25.7,31.42,28.56,6.01,2025,6,1,3,0,26.06,32.49,36.47,29.26,30.835714285714285,3.356540168799157,31.34466666666667,5.720000000000002
2025-06-04,South Mandi,Grain,Wheat,25.15,30.73,27.94,7.78,2025,6,2,4,0,28.56,28.79,32.64,30.47,29.705714285714286,2.312775080164334,31.21233333333333,5.580000000000002
2025-06-05,South Mandi,Grain,Wheat,26.75,32.69,29.72,6.81,2025,6,3,5,0,27.94,26.06,29.32,31.79,29.034285714285716,1.9767638296205048,31.119333333333334,5.939999999999998
2025-06-06,South Mandi,Grain,Wheat,26.32,32.16,29.24,5.99,2025,6,4,6,0,29.72,28.56,30.08,30.05,29.09142857142857,1.992121386624895,31.087333333333333,5.839999999999996
2025-06-07,South Mandi,Grain,Wheat,23.38,28.58,25.98,3.76,2025,6,5,7,1,29.24,27.94,32.49,32.65,28.97142857142857,1.9474464354760355,31.050333333333334,5.199999999999999
2025-06-08,South Mandi,Grain,Wheat,25.26,30.88,28.07,6.6,2025,6,6,8,1,25.98,29.72,28.79,31.67,28.041428571428572,1.4871273042508752,30.900333333333336,5.619999999999997
2025-06-09,South Mandi,Grain,Wheat,26.31,32.15,29.23,5.43,2025,6,0,9,0,28.07,29.24,26.06,31.67,27.93857142857143,1.4511883471998022,30.692,5.84
2025-06-10,South Mandi,Grain,Wheat,26.92,32.9,29.91,1.52,2025,6,1,10,0,29.23,25.98,28.56,36.47,28.391428571428573,1.2475900578241823,30.659,5.979999999999997
2025-06-11,South Mandi,Grain,Wheat,24.49,29.93,27.21,3.12,2025,6,2,11,0,29.91,28.07,27.94,32.64,28.584285714285716,1.3757526078826812,30.638333333333332,5.440000000000001
2025-06-12,South Mandi,Grain,Wheat,21.03,25.71,23.37,4.26,2025,6,3,12,0,27.21,29.23,29.72,29.32,28.48,1.4579437574888745,30.435333333333336,4.68
2025-06-13,South Mandi,Grain,Wheat,25.22,30.82,28.02,0.5,2025,6,4,13,0,23.37,29.91,29.24,30.08,27.572857142857142,2.293750308161596,30.203666666666667,5.600000000000001
2025-06-14,South Mandi,Grain,Wheat,26.25,32.09,29.17,17.33,2025,6,5,14,1,28.02,27.21,25.98,32.49,27.398571428571426,2.189965209552104,30.023333333333333,5.840000000000003
2025-06-15,South Mandi,Grain,Wheat,27.13,33.15,30.14,2.13,2025,6,6,15,1,29.17,23.37,28.07,28.79,27.854285714285716,2.1774438924488493,29.96533333333333,6.02
2025-06-16,South Mandi,Grain,Wheat,27.48,33.58,30.53,1.31,2025,6,0,16,0,30.14,28.02,29.23,26.06,28.150000000000002,2.3456839798519695,29.90866666666667,6.099999999999998
2025-06-17,South Mandi,Grain,Wheat,25.32,30.94,28.13,1.01,2025,6,1,17,0,30.53,29.17,29.91,28.56,28.335714285714285,2.4923205862735065,29.89666666666667,5.620000000000001
2025-06-18,South Mandi,Grain,Wheat,28.53,34.87,31.7,33.05,2025,6,2,18,0,28.13,30.14,27.21,27.94,28.08142857142857,2.3937865998695744,29.798000000000002,6.339999999999996
2025-06-19,South Mandi,Grain,Wheat,26.29,32.13,29.21,3.61,2025,6,3,19,0,31.7,30.53,23.37,29.72,28.722857142857144,2.70295957723959,29.677666666666664,5.840000000000003
2025-06-20,South Mandi,Grain,Wheat,27.47,33.57,30.52,0.38,2025,6,4,20,0,29.21,28.13,28.02,29.24,29.557142857142853,1.3258923320507932,29.676,6.100000000000001
2025-06-21,South Mandi,Grain,Wheat,26.42,32.3,29.36,0.57,2025,6,5,21,1,30.52,31.7,29.17,25.98,29.914285714285715,1.1704252381488518,29.677666666666664,5.8799999999999955
2025-06-22,South Mandi,Grain,Wheat,25.0,30.56,27.78,4.45,2025,6,6,22,1,29.36,29.21,30.14,28.07,29.941428571428567,1.1523516328425278,29.596666666666668,5.559999999999999
2025-06-23,South Mandi,Grain,Wheat,24.58,30.04,27.31,3.33,2025,6,0,23,0,27.78,30.52,30.53,29.23,29.604285714285716,1.40262678741086,29.521,5.460000000000001
2025-06-24,South Mandi,Grain,Wheat,28.84,35.24,32.04,3.08,2025,6,1,24,0,27.31,29.36,28.13,29.91,29.14428571428571,1.5668318048733185,29.343000000000004,6.400000000000002
2025-06-25,South Mandi,Grain,Wheat,26.1,31.9,29.0,4.48,2025,6,2,25,0,32.04,27.78,31.7,27.21,29.702857142857145,1.8212698343530536,29.35533333333333,5.799999999999997
2025-06-26,South Mandi,Grain,Wheat,24.67,30.15,27.41,5.11,2025,6,3,26,0,29.0,27.31,29.21,23.37,29.31714285714285,1.6003199084946915,29.266333333333332,5.479999999999997
2025-06-27,South Mandi,Grain,Wheat,26.11,31.91,29.01,13.35,2025,6,4,27,0,27.41,32.04,30.52,28.02,29.060000000000002,1.7573180323058641,28.964333333333332,5.800000000000001
2025-06-28,South Mandi,Grain,Wheat,26.76,32.7,29.73,0.28,2025,6,5,28,1,29.01,29.0,29.36,29.17,28.844285714285714,1.6367738302616193,28.84333333333333,5.940000000000001
2025-06-29,South Mandi,Grain,Wheat,25.78,31.5,28.64,0.88,2025,6,6,29,1,29.73,27.41,27.78,30.14,28.897142857142857,1.661983897693112,28.856999999999996,5.719999999999999
2025-06-30,South Mandi,Grain,Wheat,27.12,33.14,30.13,3.36,2025,6,0,30,0,28.64,29.01,27.31,30.53,29.020000000000003,1.5961202962185195,28.809,6.02
2025-07-01,South Mandi,Grain,Wheat,21.86,26.72,24.29,1.66,2025,7,1,1,0,30.13,29.73,32.04,28.13,29.422857142857143,1.4409223236725055,28.730333333333338,4.859999999999999
2025-07-02,South Mandi,Grain,Wheat,18.32,22.39,20.35,11.05,2025,7,2,2,0,24.29,28.64,29.0,31.7,28.315714285714286,1.9737431202572215,28.580333333333332,4.07
2025-07-03,South Mandi,Grain,Wheat,23.73,29.01,26.37,4.62,2025,7,3,3,0,20.35,30.13,27.41,29.21,27.080000000000002,3.5512767657094355,28.39,5.280000000000001
2025-07-04,South Mandi,Grain,Wheat,21.88,26.74,24.31,5.66,2025,7,4,4,0,26.37,24.29,29.01,30.52,26.93142857142857,3.5569201498462095,28.317000000000004,4.859999999999999
2025-07-05,South Mandi,Grain,Wheat,24.13,29.49,26.81,2.14,2025,7,5,5,1,24.31,20.35,29.73,29.36,26.259999999999998,3.542734348870629,28.196,5.359999999999999
2025-07-06,South Mandi,Grain,Wheat,23.11,28.25,25.68,0.1,2025,7,6,6,1,26.81,26.37,28.64,27.78,25.842857142857145,3.223593824112824,28.099,5.140000000000001
2025-07-07,South Mandi,Grain,Wheat,22.08,26.98,24.53,11.76,2025,7,0,7,0,25.68,24.31,30.13,27.31,25.419999999999998,2.9804977212989,27.98033333333333,4.900000000000002
2025-07-08,South Mandi,Grain,Wheat,20.56,25.12,22.84,6.85,2025,7,1,8,0,24.53,26.81,24.29,32.04,24.62,2.1380754586001083,27.932,4.560000000000002
2025-07-09,South Mandi,Grain,Wheat,20.15,24.63,22.39,5.62,2025,7,2,9,0,22.84,25.68,20.35,29.0,24.412857142857145,2.2430389674558127,27.75766666666667,4.48
2025-07-10,South Mandi,Grain,Wheat,23.79,29.07,26.43,2.13,2025,7,3,10,0,22.39,24.53,26.37,27.41,24.704285714285714,1.6920387814990008,27.529666666666667,5.280000000000001
2025-07-11,South Mandi,Grain,Wheat,22.15,27.07,24.61,0.03,2025,7,4,11,0,26.43,22.84,24.31,29.01,24.712857142857143,1.7020058194745378,27.413666666666668,4.920000000000002
2025-07-12,South Mandi,Grain,Wheat,26.72,32.66,29.69,12.31,2025,7,5,12,1,24.61,22.39,26.81,29.73,24.755714285714287,1.6939289353737998,27.326999999999998,5.939999999999998
2025-07-13,South Mandi,Grain,Wheat,22.4,27.38,24.89,17.85,2025,7,6,13,1,29.69,26.43,25.68,28.64,25.16714285714286,2.4548775548945665,27.537666666666667,4.98
2025-07-14,South Mandi,Grain,Wheat,23.14,28.28,25.71,6.45,2025,7,0,14,0,24.89,24.61,24.53,30.13,25.054285714285715,2.4455119242052175,27.433333333333334,5.140000000000001
2025-07-15,South Mandi,Grain,Wheat,25.82,31.56,28.69,8.84,2025,7,1,15,0,25.71,29.69,22.84,24.29,25.222857142857144,2.4440179642394444,27.318,5.739999999999998
2025-07-16,South Mandi,Grain,Wheat,21.75,26.59,24.17,1.21,2025,7,2,16,0,28.69,24.89,22.39,20.35,26.05857142857143,2.4931066869233915,27.269666666666662,4.84
2025-07-17,South Mandi,Grain,Wheat,21.71,26.53,24.12,9.35,2025,7,3,17,0,24.17,25.71,26.43,26.37,26.312857142857144,2.119321544628126,27.057666666666666,4.82
2025-07-18,South Mandi,Grain,Wheat,20.8,25.42,23.11,0.79,2025,7,4,18,0,24.12,28.69,24.61,24.31,25.982857142857142,2.2723608449198816,26.924,4.620000000000001
2025-07-19,South Mandi,Grain,Wheat,20.48,25.02,22.75,2.55,2025,7,5,19,1,23.11,24.17,29.69,26.81,25.768571428571427,2.4842465562786185,26.637666666666668,4.539999999999999
2025-07-20,South Mandi,Grain,Wheat,20.56,25.12,22.84,0.65,2025,7,6,20,1,22.75,24.12,24.89,25.68,24.777142857142856,1.9950999497582045,26.42233333333333,4.560000000000002
2025-07-21,South Mandi,Grain,Wheat,21.92,26.79,24.35,3.8,2025,7,0,21,0,22.84,23.11,25.71,24.53,24.484285714285715,2.122183287268876,26.166333333333334,4.869999999999997
2025-07-22,South Mandi,Grain,Wheat,22.52,27.52,25.02,6.69,2025,7,1,22,0,24.35,22.75,28.69,22.84,24.29,2.0523726107446456,25.999333333333333,5.0
2025-07-23,South Mandi,Grain,Wheat,21.13,25.83,23.48,0.75,2025,7,2,23,0,25.02,22.84,24.17,22.39,23.76571428571429,0.8681562290836685,25.907333333333334,4.699999999999999
2025-07-24,South Mandi,Grain,Wheat,21.12,25.82,23.47,4.02,2025,7,3,24,0,23.48,24.35,24.12,26.43,23.667142857142856,0.8536532138552293,25.779666666666667,4.699999999999999
2025-07-25,South Mandi,Grain,Wheat,25.98,31.76,28.87,0.29,2025,7,4,25,0,23.47,25.02,23.11,24.61,23.574285714285715,0.8312411832696159,25.494000000000003,5.780000000000001
2025-07-26,South Mandi,Grain,Wheat,23.62,28.86,26.24,2.27,2025,7,5,26,1,28.87,23.48,22.75,29.69,24.397142857142857,2.1305376026233196,25.48966666666667,5.239999999999998
2025-07-27,South Mandi,Grain,Wheat,19.6,23.96,21.78,3.38,2025,7,6,27,1,26.24,23.47,22.84,24.89,24.895714285714284,2.0887863872186507,25.45066666666667,4.359999999999999
2025-07-28,South Mandi,Grain,Wheat,25.28,30.9,28.09,0.72,2025,7,0,28,0,21.78,28.87,24.35,25.71,24.744285714285713,2.291264986442343,25.209666666666667,5.619999999999997
2025-07-29,South Mandi,Grain,Wheat,24.67,30.15,27.41,0.16,2025,7,1,29,0,28.09,26.24,25.02,28.69,25.27857142857143,2.599342407683579,25.155000000000005,5.479999999999997
2025-07-30,South Mandi,Grain,Wheat,25.3,30.92,28.11,13.11,2025,7,2,30,0,27.41,21.78,23.48,24.17,25.619999999999997,2.714148116813315,25.114,5.620000000000001
2025-07-31,South Mandi,Grain,Wheat,23.6,28.84,26.22,2.1,2025,7,3,31,0,28.11,28.09,23.47,24.12,26.28142857142857,2.6695094965896113,25.046666666666667,5.239999999999998
2025-08-01,South Mandi,Grain,Wheat,21.0,25.66,23.33,0.78,2025,8,4,1,0,26.22,27.41,28.87,23.11,26.674285714285713,2.3726557352672026,25.110999999999997,4.66
2025-08-02,South Mandi,Grain,Wheat,19.48,23.82,21.65,0.11,2025,8,5,2,1,23.33,28.11,26.24,22.75,25.882857142857144,2.441158975334947,25.21033333333333,4.34
2025-08-03,South Mandi,Grain,Wheat,19.71,24.09,21.9,0.3,2025,8,6,3,1,21.65,26.22,21.78,22.84,25.227142857142855,2.9021642170729183,25.052999999999997,4.379999999999999
2025-08-04,South Mandi,Grain,Wheat,18.65,22.79,20.72,11.3,2025,8,0,4,0,21.9,23.33,28.09,24.35,25.244285714285716,2.8786678466662137,24.97266666666667,4.140000000000001
2025-08-05,South Mandi,Grain,Wheat,19.21,23.47,21.34,1.1,2025,8,1,5,0,20.72,21.65,27.41,25.02,24.19142857142857,3.009204925842666,24.769666666666662,4.259999999999998
2025-08-06,South Mandi,Grain,Wheat,17.93,21.91,19.92,1.86,2025,8,2,6,0,21.34,21.9,28.11,23.48,23.324285714285715,2.7940344613891535,24.625,3.9800000000000004
2025-08-07,South Mandi,Grain,Wheat,22.24,27.18,24.71,8.91,2025,8,3,7,0,19.92,20.72,26.22,23.47,22.154285714285713,2.0794058217265685,24.471333333333334,4.940000000000001
2025-08-08,South Mandi,Grain,Wheat,18.65,22.79,20.72,4.58,2025,8,4,8,0,24.71,21.34,23.33,28.87,21.93857142857143,1.6134582793023893,24.533666666666665,4.140000000000001
2025-08-09,South Mandi,Grain,Wheat,18.28,22.34,20.31,0.53,2025,8,5,9,1,20.72,19.92,21.65,26.24,21.565714285714286,1.5381358538060834,24.478,4.059999999999999
2025-08-10,South Mandi,Grain,Wheat,18.14,22.18,20.16,10.41,2025,8,6,10,1,20.31,24.71,21.9,21.78,21.374285714285715,1.607709106595613,24.274,4.039999999999999
2025-08-11,South Mandi,Grain,Wheat,20.08,24.54,22.31,4.76,2025,8,0,11,0,20.16,20.72,20.72,28.09,21.125714285714285,1.6469148646577032,24.12566666666667,4.460000000000001
2025-08-12,South Mandi,Grain,Wheat,20.11,24.57,22.34,2.89,2025,8,1,12,0,22.31,20.31,21.34,27.41,21.352857142857143,1.690697235716389,23.879666666666665,4.460000000000001
2025-08-13,South Mandi,Grain,Wheat,20.38,24.92,22.65,1.87,2025,8,2,13,0,22.34,20.16,19.92,28.11,21.495714285714286,1.73119281751931,23.794666666666668,4.540000000000003
2025-08-14,South Mandi,Grain,Wheat,22.19,27.13,24.66,0.87,2025,8,3,14,0,22.65,22.31,24.71,26.22,21.88571428571429,1.6210578556703006,23.692666666666664,4.939999999999998
2025-08-15,South Mandi,Grain,Wheat,19.22,23.49,21.35,11.28,2025,8,4,15,0,24.66,22.34,20.72,23.33,21.87857142857143,1.6065846649697946,23.558333333333334,4.27
